code,name,x,y,Retail,Bus Stop Density,Catering,Student percentage,house hold language,Mobile Station Density,Multi-ethnic ratio,Multiple Faith Ratio,Social,Street Density,art count,Edu Count,bench count,bank atm count,Public transport rate,Population,Population Density,ImperviuosSurfaceRatio,BuildingCoverRatio,BuildingAge_averageyear,BuildingVolumn_sum,VacantHouse_count_flip,PopulationDifference,GSCP_flip,TCCR_flip,ThermalIntensity_avg
E01000062,Barking and Dagenham 006D,549304.2898,186071.7665,-1,-0.88698373,-1,-0.722616023,-0.388128359,-1,-0.249211356,0.120368311,-1,-0.117331745,-1,-1,-1,-1,-0.012029479,0.8690044,-0.168384885,0.233388511,-0.22658043,-0.091651502,-0.238092689,0.254547428,-0.183998599,0.613999045,0.562200464,0.827719208
E01000063,Barking and Dagenham 004A,548845.8151,186312.6612,-1,-0.861952441,-1,-0.773856277,-0.369551049,-1,-0.495268139,0.061576241,-1,-0.248957713,-1,-1,-1,-1,-0.081810913,-0.274390176,-0.168384885,0.245931882,-0.51258088,-0.549871283,-0.333733193,0.420885352,-0.129607055,0.613999045,0.371896532,1.09151847
E01000064,Barking and Dagenham 006E,549672.1673,186054.6324,-1,-0.700375469,-1,-0.719175111,-0.237782129,-1,-0.488958991,0.130412269,-1,-0.260869565,-1,-1,-1,-1,-0.096983267,1.063758421,-0.012089001,0.398220902,-0.339292016,0.838849333,-0.293755671,0.254547428,-0.201766503,0.613999045,0.635608589,1.111797339
E01000065,Barking and Dagenham 007A,548721.874,185924.267,-1,-0.785732165,-1,-0.733470796,-0.344868052,-0.895226438,-0.558359621,-0.180139116,-1,-0.083204288,-1,-1,-1,-1,-0.029249165,0.096270703,-0.324680769,0.450080175,-0.229096087,0.205096768,-0.189113824,0.504054313,-0.13051358,0.613999045,0.10827458,0.630670848
E01000066,Barking and Dagenham 011A,546125.8837,185152.7599,-1,-1,-1,-0.481941432,0.120329665,-1,-0.533123028,0.196744618,-1,-0.253841572,-1,-0.857142857,-1,-1,-0.018997302,1.057476033,-0.168384885,0.444021888,-0.22231939,0.190630002,-0.125612242,0.420885352,-0.192882551,0.340941992,0.471294625,1.003396623
E01000067,Barking and Dagenham 011B,545779.3404,185223.8181,-1,-0.805006258,-1,-0.663863208,-0.057121456,-0.821787026,-0.324921136,0.507970321,-1,0.169565217,-1,-1,-1,-1,-0.150493068,1.201970952,0.144206882,0.389492574,-0.23453121,0.008867956,-0.220165978,0.587223275,-0.213007422,0.613999045,-0.027048979,0.905343367
E01000068,Barking and Dagenham 016E,544890.7378,184702.8339,-1,-0.92640801,-1,-0.660593605,0.136182537,-1,-0.362776025,0.703300515,-1,-0.530494342,-1,-1,-0.930131004,-1,0.166019062,-0.274390176,-0.79356842,-0.805812813,-0.747055241,-0.611903698,-0.166519628,0.587223275,-0.079204224,-1.488854902,-1.283831217,1.985724739
E01000069,Barking and Dagenham 011C,545719.4632,184775.694,-1,-1,-1,-0.764639487,0.013376065,-1,-0.211356467,0.615191978,-0.987730061,-0.109946397,-1,-0.857142857,-1,-1,-0.14645661,0.240765622,-0.168384885,0.410548866,-0.376555808,-0.131871591,-0.266569964,0.587223275,-0.160247624,0.613999045,0.619751969,1.020432931
E01000070,Barking and Dagenham 011D,545168.1953,184965.204,-1,-0.776470588,-1,-0.762933633,0.0734012,-0.900122399,-0.520504732,0.627493665,-0.975460123,-0.438773079,-1,-1,-1,-0.962962963,-0.001025441,1.051193646,-0.79356842,-0.642242599,-0.780137574,-0.210284396,-0.130505999,0.33771639,-0.172395069,-1.263839199,-0.298822862,0.713194278
E01000071,Barking and Dagenham 011E,545711.565,184408.5847,-1,-0.861201502,-1,-0.686916559,-0.019835333,-0.981884945,-0.451104101,0.384693844,-1,-0.356223943,-1,-1,-1,-1,0.067247216,2.194588221,-0.168384885,0.577936314,-0.292103693,0.916878836,-0.120619387,0.005040543,-0.260509371,0.405810113,0.088628608,1.183665994
E01000072,Barking and Dagenham 017E,546484.2774,184690.6345,-0.923076923,-0.879724656,-0.974358974,-0.706132864,-0.256104454,-0.94369645,-0.148264984,0.23387071,-1,-0.66206075,-1,-1,-0.886462882,-0.962962963,-0.12734651,0.98208738,-0.949864304,-1.497423834,-1.141359035,0.119284588,-0.138995339,0.420885352,-0.183092073,-2.269218892,-0.434073122,0.696529475
E01000073,Barking and Dagenham 012B,546667.1088,185213.8269,-1,-0.868085106,-1,-0.73813363,-0.317137446,-0.759118727,-0.312302839,0.004933814,-1,-0.536092912,-1,-1,-1,-1,-0.003732279,-0.060788991,-0.637272536,-0.542310388,-0.66313923,-0.674187914,-0.185853521,0.670392237,-0.138128397,-1.340003072,-0.047115214,0.696529475
E01000074,Barking and Dagenham 012C,547148.5122,185125.9112,-1,-0.923779725,-1,-0.684569621,-0.258370788,-1,-0.369085174,0.001563073,-1,-0.096724241,-1,-1,-1,-1,-0.180644178,-0.453438227,-0.012089001,0.434174355,-0.171174459,-0.674187914,-0.305356667,0.587223275,-0.127975308,0.613999045,0.557881481,0.937411909
E01000075,Barking and Dagenham 012D,547620.351,184826.8804,-1,-0.879098874,-1,-0.767629179,-0.273409938,-1,-0.268138801,0.213966627,-1,-0.557772484,-1,-1,-0.965065502,-1,0.084832372,-0.032518246,-1.106160187,-1.415380664,-1.150105631,-0.501161329,-0.245969277,0.587223275,-0.117096999,-2.011955899,-0.487397802,-0.667596476
E01000076,Barking and Dagenham 012E,547127.6337,184613.7134,-1,-1,-1,-0.706568068,-0.274340425,-1,-0.425867508,-0.100380799,-1,-0.351995235,-1,-1,-1,-1,-0.03631743,0.872145594,0.144206882,0.433317025,-0.384910259,-0.567634895,-0.319742299,0.587223275,-0.207205658,0.613999045,0.367012096,0.563901076
E01000077,Barking and Dagenham 008F,547493.1245,185555.5592,-1,-0.712015019,-1,-0.759720439,-0.217603034,-0.887392901,-0.356466877,0.124631239,-1,-0.250744491,-1,-1,-1,-1,0.07274388,-0.758134035,-0.168384885,0.333017609,-0.455818184,-0.455438468,-0.338488215,0.587223275,-0.091714279,0.613999045,0.546040242,0.682345996
E01000078,Barking and Dagenham 007B,547946.7396,185856.9929,-1,-0.786483104,-1,-0.734643123,-0.242845169,-1,-0.192429022,0.196455467,-1,-0.043061346,-1,-1,-1,-1,-0.122348796,0.030305632,-0.012089001,0.562647774,0.05887494,-0.447396579,-0.196627055,0.254547428,-0.152270198,0.613999045,0.555344294,0.937459826
E01000079,Barking and Dagenham 009E,548376.4104,185225.1742,-1,-0.919148936,-1,-0.763612393,-0.398644074,-0.968176255,-0.457413249,-0.024671825,-1,-0.497498511,-1,-1,-1,-1,-0.017024616,-0.588509565,-0.79356842,-1.001298364,-0.777869547,-0.321389989,-0.220284895,0.504054313,-0.061255014,-1.943493894,0.497815683,-0.177069629
E01000080,Barking and Dagenham 007C,547916.0901,185393.546,-1,-0.83767209,-1,-0.772320092,-0.390680348,-1,-0.570977918,0.171797488,-1,-0.479332936,-1,-1,-1,-1,0.091463347,-0.54453285,-0.480976653,-0.371957569,-0.545203037,-0.582171591,-0.242192016,0.587223275,-0.097334738,-1.105570151,0.828417455,1.252108119
E01000081,Barking and Dagenham 007D,548366.6265,185648.9914,-1,-0.932665832,-1,-0.686715483,-0.254426536,-0.815422277,-0.520504732,0.217365485,-1,-0.326206075,-1,-1,-1,-1,-0.065536559,-0.177013165,-0.168384885,0.459319838,-0.373969972,-0.674187914,-0.311213321,0.504054313,-0.137584481,0.613999045,0.803451266,0.937459826
E01000082,Barking and Dagenham 007E,548368.416,186122.2416,-1,-0.844305382,-1,-0.740345095,-0.368774862,-1,-0.482649842,-0.012668116,-1,-0.331625968,-1,-1,-1,-1,-0.169673315,0.036588019,0.144206882,0.439004097,-0.383651357,-0.058375058,-0.335921593,0.420885352,-0.147012349,0.482570601,-0.022192542,0.937459826
E01000083,Barking and Dagenham 007F,547654.9437,185993.2138,-1,-0.652315394,-1,-0.749785842,-0.300888164,-1,-0.375394322,0.092211441,-1,-0.194699226,-1,-1,-1,-1,-0.118378008,-0.019953471,-0.012089001,0.355279696,-0.527067435,-0.597902703,-0.332380515,0.587223275,-0.140847974,0.613999045,0.222541234,1.002110899
E01000084,Barking and Dagenham 013D,548866.234,184510.1788,-1,-0.666332916,-1,-0.763962091,-0.31045576,-1,-0.38170347,0.115016643,-1,-0.192257296,-1,-1,-1,-0.925925926,0.157588583,-1.22303073,-0.168384885,0.007292383,-0.575684513,-0.656132387,-0.38548183,0.420885352,-0.077572477,0.285501068,0.596221329,0.651175993
E01000085,Barking and Dagenham 013E,549232.1801,184304.9509,-1,-0.655694618,-1,-0.729605194,-0.251495051,-1,-0.501577287,0.054134634,-1,-0.028648005,-1,-1,-1,-1,0.155259114,-0.013671083,0.300502766,0.595455955,-0.237460717,-0.467228971,-0.332525857,0.171378467,-0.158797183,0.613999045,0.813195445,0.651175993
E01000086,Barking and Dagenham 013F,548918.6456,184179.8295,-1,-0.910763454,-1,-0.675591638,-0.337901505,-0.860465116,-0.482649842,0.190849274,-1,-0.18308517,-1,-1,-1,-1,-0.064500925,-1.018853127,-0.012089001,0.231802091,-0.392465887,-0.410788043,-0.38341565,0.33771639,-0.091351668,0.011182882,0.560513615,0.591983692
E01000087,Barking and Dagenham 020B,549241.7636,183433.0057,-1,-0.764831039,-0.987179487,-0.661562468,-0.196397844,-0.921175031,-0.230283912,0.34683937,-1,-0.647706968,-1,-1,-1,-1,-0.091183194,-1.072253423,-0.949864304,0.90418156,1.664519628,-0.122674151,2.320026129,0.587223275,-0.00124301,0.613999045,0.859980697,0.376136478
E01000088,Barking and Dagenham 020C,549601.8727,183860.7895,-1,-0.889486859,-1,-0.769472315,-0.079699153,-1,-0.173501577,0.412703533,-1,-0.539189994,-1,-1,-1,-1,-0.03021031,0.922404696,-0.168384885,0.004248807,-0.364253184,0.197360754,-0.179291625,0.420885352,-0.170400713,-0.551999992,0.573455706,0.845642681
E01000089,Barking and Dagenham 020D,549951.304,183518.5046,-1,-1,-1,-0.685961312,-0.195818319,-1,0.015772871,0.436832946,-1,-0.101786778,-1,-1,-1,-1,-0.074350812,0.23134204,0.45679865,0.348340203,-0.38691974,-0.207694651,-0.396351157,0.171378467,-0.160066319,-0.112445195,0.532153814,0.90486156
E01000090,Barking and Dagenham 020E,549528.7241,182270.0997,-1,-0.963078849,-1,-0.624885341,0.010680183,-0.948592411,-0.205047319,0.444133813,-1,-0.85002978,-1,-1,-1,-0.962962963,-0.116542868,-0.195860328,-1.418751955,0.626126222,-0.158933457,-0.174070796,8.611411346,0.587223275,0.443135906,-0.44876108,0.815823311,0.316145629
E01000091,Barking and Dagenham 022A,546388.5467,183032.5449,-1,-0.644430538,-1,-0.664571461,-0.141426741,-1,-0.154574132,0.122297312,-1,-0.423764145,-1,-1,-0.947598253,-1,0.216446097,0.737074257,-0.324680769,-0.046781238,-0.312855766,1.066768427,-0.082192738,0.33771639,-0.153539334,0.099481699,0.123587898,0.395071296
E01000092,Barking and Dagenham 019E,546460.7462,182270.3624,-0.923076923,-0.891739675,-0.987179487,0,0,-0.961811506,0,0,-0.950920245,-0.824478856,-0.918918919,-1,-0.92139738,-0.962962963,0,6.966061739,-1.418751955,-0.625465041,-0.875497057,1.84777745,4.55243508,0.83673016,0.397809619,-0.94073903,1.175355142,1.939027676
E01000093,Barking and Dagenham 022B,545951.117,183251.1758,-0.923076923,-0.78698373,-0.974358974,-0.665473262,-0.291337866,-1,-0.179810726,-0.005038954,-1,-0.37980941,-1,-0.857142857,-0.930131004,-0.925925926,0.100352049,-0.199001522,-0.637272536,0.228333392,-0.349237872,0.725646652,-0.000894923,0.420885352,-0.075034205,0.002890525,0.358176694,1.159163871
E01000094,Barking and Dagenham 022C,546858.8571,182633.9297,-1,-0.771714643,-1,-0.627428741,-0.089410115,-0.991676867,0.003154574,0.335867932,-1,-0.7016081,-1,-0.714285714,-1,-1,0.201243515,-0.400037931,-1.106160187,-0.357878554,-0.980355131,2.29661443,0.255597097,-0.244466342,0.030848001,-0.092469868,0.142453922,-0.249840485
E01000095,Barking and Dagenham 018E,548219.0082,182865.1549,-0.961538462,-0.911889862,-1,-0.756195472,-0.255043989,-0.98873929,-0.110410095,0.21582849,-0.987730061,-0.734961286,-1,-1,-1,-0.962962963,-0.064258618,0.256471592,-1.418751955,0.53847447,-0.461346311,1.51130123,6.936149169,0.171378467,0.486286531,-0.505560715,1.065331596,0.316145629
E01000096,Barking and Dagenham 022D,546895.2921,183546.0202,-0.961538462,-0.89612015,-1,-0.486109273,-0.186211015,-0.869767442,0.047318612,0.406752877,-0.987730061,-0.612447886,-1,-1,-1,-1,0.109217889,-1.461761466,-1.262456071,0.387398386,-0.23775896,1.336873369,0.870945396,0.504054313,0.090497394,-0.648188282,0.740587898,0.551727286
E01000097,Barking and Dagenham 023C,547670.2772,187128.8918,-1,-0.580851064,-1,-0.715977256,-0.261903055,-0.808567931,-0.375394322,0.000807102,-1,-0.155032758,-1,-1,-1,-1,-0.034037128,0.071141152,-0.012089001,0.650313276,-0.293340349,0.005030971,-0.417199588,0.587223275,-0.125074426,0.613999045,0.357579314,0.546416602
E01000098,Barking and Dagenham 023D,547544.4088,186808.5168,-1,-0.64330413,-1,-0.6879945,-0.181495772,-1,-0.318611987,0.182785123,-1,0.075342466,-1,-1,-1,-1,-0.118759647,0.391542929,0.144206882,0.727190897,-0.078686637,-0.510979523,-0.297280233,0.504054313,-0.152632808,0.613999045,0.572744633,1.55281649
E01000099,Barking and Dagenham 023E,547982.2803,187064.6504,-1,-0.878848561,-1,-0.728421699,-0.172079038,-1,-0.249211356,0.189102364,-1,-0.515723645,-1,-1,-1,-1,-0.085766873,1.49096079,-0.480976653,1.073324583,-0.023447039,0.300470043,-0.283963201,0.504054313,-0.160066319,0.613999045,0.516497702,1.167158118
E01000100,Barking and Dagenham 004B,548350.4105,186637.0573,-1,-0.940801001,-1,-0.770845576,-0.253655172,-0.976988984,-0.463722397,0.026541597,-1,-0.243895176,-1,-1,-0.982532751,-1,-0.243718634,-0.286954951,-0.324680769,-0.327664304,-0.62687861,-0.623331106,-0.324175254,0.504054313,-0.123080069,-0.634529233,0.094050639,1.107533504
E01000101,Barking and Dagenham 004C,548736.328,186661.2344,-1,-0.770963705,-1,-0.770444175,-0.291441662,-0.880538556,-0.305993691,0.148230909,-1,-0.118403812,-1,-1,-1,-1,-0.044149949,-0.324649278,-0.012089001,0.617970324,-0.378692917,-0.561498787,-0.34041731,0.504054313,-0.124893121,0.613999045,0.586094436,0.996865184
E01000102,Barking and Dagenham 007G,547980.1064,186408.7185,-1,-0.80212766,-1,-0.749010425,-0.248440588,-0.690085679,-0.192429022,0.083753383,-1,-0.398153663,-0.972972973,-1,-1,-1,-0.101362324,-0.227272267,-0.480976653,-0.627142974,-0.718010726,-0.572962949,-0.295659991,0.504054313,-0.109119573,-1.209705134,-0.382077971,0.248045951
E01000103,Barking and Dagenham 014A,550239.4455,183962.9561,-1,-0.875093867,-1,-0.714008654,-0.364953122,-1,-0.167192429,0.321982858,-1,-0.790113163,-1,-1,-0.982532751,-1,-0.12734651,-0.754992841,-1.262456071,-1.883916228,-1.402500038,1.074163968,-0.340367761,0.33771639,-0.071226797,-3.542591961,0.074310562,-0.177069629
E01000104,Barking and Dagenham 014B,550427.8818,184444.7453,-1,-0.658948686,-1,-0.728221135,-0.448048538,-0.777723378,-0.337539432,-0.053905393,-1,-0.350089339,-1,-1,-1,-0.962962963,0.012416103,-0.019953471,-0.324680769,-0.123633629,-0.799703217,1.019915093,-0.337137187,0.005040543,-0.159159794,-0.297577269,0.665524328,1.2118225
E01000105,Barking and Dagenham 014C,549442.822,184519.4765,-0.961538462,-0.773341677,-1,-0.795762312,-0.383570561,-0.822766218,-0.406940063,-0.150550543,-1,-0.490410959,-1,-1,-1,-0.925925926,0.031749293,1.742256301,0.144206882,0.317854173,-0.058656707,0.958354135,-0.022792134,-0.16129738,-0.260509371,-0.071356044,0.305597663,0.463592067
E01000106,Barking and Dagenham 014D,549847.4716,184567.2456,-1,-0.885982478,-1,-0.740262383,-0.339537676,-0.932925337,-0.444794953,-0.107342147,-1,-0.482132222,-1,-1,-1,-1,0.081553981,1.051193646,-0.012089001,-0.010951004,-0.506061702,1.213205629,-0.19828198,-0.16129738,-0.223341816,-0.011683273,0.16544364,1.2118225
E01000107,Barking and Dagenham 010C,550962.4817,184864.2013,-1,-1,-1,-0.761314245,-0.319978682,-1,-0.217665615,0.271347975,-1,-0.786360929,-0.972972973,-1,-1,-1,-0.091580181,-0.173871971,-1.106160187,-1.564599514,-1.215192774,0.094081313,-0.305710114,0.420885352,0.06638381,-1.894383593,-1.31085756,0.814034168
E01000108,Barking and Dagenham 010D,550366.3992,184884.3282,-1,-0.948310388,-1,-0.770891372,-0.207460622,-0.959363525,-0.406940063,0.191192696,-1,-0.471411554,-1,-1,-1,-0.962962963,0.167807045,-0.349778829,-0.480976653,-0.197287475,-0.656451586,0.684570122,-0.301237521,0.088209505,-0.050920621,0.163299248,-1.015189324,1.2118225
E01000109,Barking and Dagenham 004D,548484.8396,187208.555,-0.961538462,-0.933291615,-0.948717949,0,0,-1,0,0,-1,-0.597915426,-1,-1,-1,-0.962962963,0,0.093129509,-0.79356842,1.145954804,-0.023571996,-0.18962999,-0.362423528,0.83673016,-0.119635271,0.613999045,0.937516798,1.167158118
E01000110,Barking and Dagenham 002C,548829.1634,188214.2626,-1,-0.871339174,-1,-0.759247828,-0.218474988,-1,-0.602523659,0.511209426,-1,-0.412030971,-1,-1,-1,-1,-0.23832547,-0.971735219,-0.480976653,-0.299970862,-0.465453502,-0.203577343,-0.633078211,0.504054313,-0.061617624,-1.177117255,0.30460998,0.658357367
E01000111,Barking and Dagenham 002D,548735.914,187745.9423,-1,-0.873466834,-1,-0.664466537,-0.286425665,-1,-0.356466877,0.039086783,-1,-0.285884455,-1,-1,-1,-1,0.022069455,0.711944705,-0.480976653,0.541188022,0.186229328,0.388722112,-0.633078211,0.33771639,-0.139760143,0.269923849,-0.167028108,0.948618304
E01000112,Barking and Dagenham 002E,548224.1325,187774.3543,-1,-0.774468085,-1,-0.744808752,-0.111818514,-0.664626683,-0.135646688,0.220593671,-1,-0.321024419,-1,-1,-1,-1,0.15475728,1.032346482,-0.324680769,1.146928323,0.039963469,0.55798496,-0.633078211,0.088209505,-0.163148507,0.613999045,0.464063075,1.015900637
E01000113,Barking and Dagenham 002F,547965.3028,187814.8679,-1,-0.674843554,-1,-0.683405945,-0.080081459,-1,-0.003154574,0.49717183,-1,0.199344848,-1,-1,-1,-1,0.144593179,0.155953387,0.300502766,1.036717415,0.04998306,-0.703460756,-0.633078211,0.33771639,-0.137584481,0.613999045,0.727708388,0.956850566
E01000114,Barking and Dagenham 004E,549020.3353,187245.3082,-1,-0.804630788,-1,-0.697551891,-0.218104129,-1,-0.173501577,0.461649727,-1,-0.241453246,-1,-1,-1,-0.925925926,-0.062316591,1.497243178,-0.168384885,0.469413484,-0.348000698,0.063294953,-0.440181915,0.171378467,-0.224973562,-0.141991044,0.534303005,1.375031268
E01000115,Barnet 009A,528715.5394,194670.4777,-1,-0.954317897,-1,-0.817000011,-0.41760806,-1,-0.110410095,0.432936096,-1,-0.370577725,-1,-1,-1,-1,-0.672848299,-0.971735219,-0.79356842,-0.532876735,-0.638714608,-0.108726412,-0.224083627,0.670392237,-0.087000345,0.459876373,0.258380361,-0.177069629
E01000116,Barnet 009B,528365.6251,194385.2432,-1,-0.693867334,-1,-0.792989091,-0.415106255,-1,0.123028391,0.244064396,-1,-0.206253722,-1,-1,-0.973799127,-1,-0.53390623,0.378978153,-0.324680769,-0.431751097,-0.666662391,-0.115107641,-0.258364704,0.587223275,-0.17910336,0.140310466,0.590881142,0.235575319
E01000117,Barnet 010A,527657.474,194298.2871,-1,-0.88660826,-1,-0.896209452,-0.54141685,-0.985312118,0.015772871,0.070989113,-1,-0.301012507,-1,-1,-1,-1,-0.501862772,0.366413378,-0.637272536,-0.484040554,-0.707486223,0.171256616,-0.201714052,0.420885352,-0.100960841,0.327004885,0.38367085,-0.197715217
E01000118,Barnet 010B,528030.1083,194046.6044,-1,-0.60563204,-1,-0.827132016,-0.406401558,-0.88004896,0.078864353,0.216259768,-1,-0.237522335,-1,-1,-1,-1,-0.559250723,0.928687084,-0.480976653,-0.236959864,-0.647742728,0.267143618,-0.180916821,0.504054313,-0.15480847,0.145479175,0.750142373,-0.941300364
E01000119,Barnet 009C,529138.7971,193971.1057,-1,-0.937046308,-1,-0.820833572,-0.108746325,-1,0.230283912,0.355907594,-1,-0.663907088,-1,-1,-0.991266376,-1,-0.437482485,-0.158166002,-0.949864304,-0.844180123,-0.814592362,0.278938515,-0.07351181,0.83673016,-0.123623985,-1.201338449,0.139190541,-0.360947792
E01000120,Barnet 009D,528792.406,194215.2506,-1,-0.89787234,-1,-0.830385471,-0.376282418,-1,0.255520505,0.407955975,-1,-0.305777248,-1,-1,-1,-1,-0.578007889,-0.776981198,-0.637272536,-0.368275931,-0.714116646,-0.187432639,-0.264834109,0.587223275,-0.111295235,-0.190078683,0.542165655,0.068631395
E01000121,Barnet 010C,528293.8231,193655.3919,-1,-0.966708385,-1,-0.707857445,-0.467946722,-0.922154223,0.072555205,0.158868993,-1,-0.786718285,-1,-1,-1,-1,-0.251111849,-0.921476117,-0.949864304,-1.247568463,-1.142175361,1.692986452,-0.336341105,0.83673016,-0.016653948,-1.538662696,-0.42950923,0.457098841
E01000122,Barnet 009E,529022.459,193532.5875,-1,-0.841051314,-1,-0.808887786,-0.28760908,-1,0.369085174,0.301588045,-1,-0.331149494,-1,-1,-1,-1,-0.425564906,-0.949746862,-0.637272536,-0.518037383,-0.836070636,0.055445922,-0.330377097,0.670392237,-0.100598231,0.315859765,0.141548649,0.072019341
E01000124,Barnet 010E,528537.3827,192751.0528,-0.923076923,-0.657446809,-1,-0.800868475,-0.246154938,-1,0.05362776,-0.267401793,-0.963190184,-0.387611674,-1,-1,-0.991266376,-1,-0.044566435,-0.242978237,-0.480976653,0.330513627,-0.228596625,0.271572015,-0.091341075,0.670392237,-0.095159077,0.283583629,0.66085637,0.621971667
E01000125,Barnet 024A,519959.0462,191004.2491,-1,-0.837421777,-1,0,0,-1,0,0,-1,-0.646039309,-1,-1,-1,-1,0,4.145269626,-0.012089001,0.125594543,-0.214063279,1.775256191,0.181445853,0.83673016,-0.326141834,0.465333909,0.620957051,-0.297265251
E01000126,Barnet 026A,521192.6429,190584.0699,-1,-0.767459324,-1,-0.651692998,0.120640889,-1,-0.034700315,0.240894628,-1,-0.529898749,-1,-1,-1,-1,-0.02588719,1.475254821,0.613094533,-0.321843173,-0.20177994,2.144895062,-0.35955466,0.587223275,-0.208112183,0.613999045,0.240882923,-0.380870304
